Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
M.Coelho;coloraado_1909;2022-11-21 14:39:49+00:00;@GuaibaEsporte @CrisOliveira89 @CsilvaCristiano @AnaOAguiar @csguimaraes @gutisanchez @Zealdopinheiro Corinthians boto esse treinador como Interino, vão tentar o Tite depois da Copa, anota aí.;0;1;0
Eric jean gonçalves;Ericjeandias23;2022-11-21 14:39:42+00:00;@ArnaldoJRibeiro Se o Tite estiver envolvido nisso , eh pior ainda ! Um time do tamanho do Corinthians em função de um técnico ?! Seja o que for , trata-se de uma palhaçada deste presidente banana;0;0;0
エンデレウ;Dre_cruzC;2022-11-21 14:39:39+00:00;@sasack11 @gabrisimoesl @FlaDaNacao_ E até hoje o Tite usa o Vini como se ele ainda fosse do jeito descrito em 2020;0;0;0
Ronaldo Prata;RonaldoPrata3;2022-11-21 14:39:23+00:00;@capelareal Acabei de dar um cochilo e sonhei que Lázaro vai preparar o terreno para Tite assumir no segundo semestre (...)!;0;0;0
Thiago 🇧🇷 ⭐⭐⭐⭐⭐⏳;thiagoSNTG;2022-11-21 14:39:15+00:00;@mrluxio O nosso é o Vini Jr pq o Tite não sabe usar ele como o Carlo usa no Real Madrid 😭😭😭;0;0;0
Brito Vagner Dantas;VortexBrito;2022-11-21 14:39:09+00:00;Tite cria 'cinco segundos de loucura' como regra para seleção no Qatar https://t.co/177FV8Tlnj via @UOLEsporte @UOL;0;0;0
Blaze Trends;theblazetrends;2022-11-21 14:38:27+00:00;“Vinícius is a great player, but Tite decides” https://t.co/sMus75DPxb;0;0;0
Pedro Baresi 🇳🇬;da_baresi;2022-11-21 14:38:13+00:00;@Tulmag Tá na cara que veio tapar buraco!! Vai esquentar o lugar pro Tite!! Se aguentar o Paulista!!!;0;0;0
desembargatriz;cloro_ativo;2022-11-21 14:37:48+00:00;esse favoritismo do tite me IRRITA https://t.co/h4NdILj8D8;0;0;0
Jean;soujeao;2022-11-21 14:37:37+00:00;"joga demais e no Arsenal é companheiro de ataque de dois RESERVAS do Tite

espero que Martinelli e G. Jesus tenham boas minutagens nessa copa, vão poder mostrar futebol que nem o Bukayo Saka https://t.co/8XdJ1kXt3i";0;1;0
Anne#4524;anneboolean;2022-11-21 14:37:14+00:00;Se essa Inglaterra aí fosse treinada pelo Tite teria recuado “pra segurar” depois de fazer o 2o;0;1;0
𝕸𝕺𝕹𝕿𝕬𝕹𝕬🩸;yourboipeu;2022-11-21 14:37:11+00:00;Se o Brasil toma gol do Irã, o tite é enforcado em praça pública e o alisson vai preso;0;1;0
MT7rlq🇧🇷💚💛;mt7crvg;2022-11-21 14:37:06+00:00;@Felipe_Alves109 @futebol_info @portalR7 É prq no treino hj, ele vai por os 11 contra servia, o Tite tiro as famílias dos jogadores de dentro do estádio;0;1;0
Souza;eltonazlitoral;2022-11-21 14:37:02+00:00;@ValeriaBnews @pedrodoria Tse,e o Tite comunista.;0;1;0
J;Luissjks;2022-11-21 14:36:09+00:00;@futebol_info @geglobo Enquanto isso o Tite treinando no Frio da Itália numa copa aonde faz calor;0;0;0
daniel;danvalentte;2022-11-21 14:35:21+00:00;se o brasil tivesse tomado gol do irã tite ja estava em praça pública sendo apedrejado;0;0;0
vinicius 🏳️‍🌈;viniciussdao;2022-11-21 14:35:20+00:00;@futebol_info O tempo inocentou o Tite;0;0;0
𝘽𝙖𝙙 𝙑𝙞𝙩𝙩𝙤 🇧🇷;VittoDias;2022-11-21 14:35:08+00:00;Imagina levar gol do Irã, o Tite seria queimado vivo.;0;0;0
Renato Rodrigues;FalaRenato_;2022-11-21 14:34:59+00:00;Tite, se vire e coloque Rodrygo e Vini Jr pra jogar com Neymar Jr e com o Pombo. A vitória nessa Copa passa por estes pés.;0;3;0
rodrigo;2k20_Rodri;2022-11-21 14:34:30+00:00;"@H2orique @Thayson7 @geglobo a Seleção atual é equilibrada (igual todos os times do Tite) ñ tem soberba alguma

e nossa seleção ñ deve em nada pra nenhuma seleção";0;0;0
Jorge com J de Jorge;JotaDeJorge_;2022-11-21 14:32:07+00:00;Cês reclamam do Tite abraçado com o Dani Alves. E o Southgate q vai morrer, mas nunca vai tirar o Maguire do time titular!?!;0;0;0
.;JKnowlles;2022-11-21 14:31:57+00:00;Eu tava com pena até ler “se até o gabigol ganhou um não do Tite, porque ela sairia ilesa?” HAHAHAHAHAHHAHAHAHAHA até paremo!! Sabe aquelas pessoas que precisam diminuir as outras pra se sentir bem? Se igualar?;0;55;2
review brazil;ImportadorEspo1;2022-11-21 14:30:30+00:00;Tite entrará mais ofensivo ou conservador? Renata Fan faz previsão https://t.co/jsOCUQ6KLF;0;0;0
Henrique 🐥🚩;exartilheiro;2022-11-21 14:30:21+00:00;@FlaDaNacao_ Tite não gosta do Vinícius Júnior. Enquanto esse paneleiro estiver lá, o Vini não será aproveitado. Levou o cara porque não tinha como deixar fora após o protagonismo no Real e o gol na final da Champions. Por isso quero que essa seleção se foda.;0;0;0
leal 🦅;draurn;2022-11-21 14:30:19+00:00;se o tite escolhesse o fagner a gente ganharia facil a copa bichao ia quebrar varios tornozelos;0;0;0
DANILO Fábio;DANILOFbio6;2022-11-21 14:29:54+00:00;,tata,ferre,.yutbe.,.tite,.ganha.,.,4,.por.meis,.eu.nao.,agredido.,. ,@..que..ele.folte., https://t.co/v2urBRaqCz;0;0;0
Rodrigo Aarão - MODO COPA;aarao_rodrigo;2022-11-21 14:29:50+00:00;@pedro___so Ah o Jude é bem o tipinho de 8 que o Tite gosta, mas o resto não iria nem ver a cor da grama;0;0;0
L🅰️ Bestia Negra!;dms_bdi;2022-11-21 14:28:58+00:00;@TupiniquimSlavo @_meatismurder_ @centralcaze Nesse 0-0-11 eu te trocaria no Tite fácil. Com vc o hexa era certo.;0;0;0
Thales;Thales16562324;2022-11-21 14:28:21+00:00;@Corinthians Calma. Ele vai só esquentar o banco enquanto tite chega.;0;0;0
.;pedro___so;2022-11-21 14:28:07+00:00;Depende de quem treina, se for o Tite nenhum deles https://t.co/uq6Lwii1a8;0;0;0
DANILO Fábio;DANILOFbio6;2022-11-21 14:27:42+00:00;.fiel.sonhado.,com.tite., https://t.co/dmsJbR54iB;0;0;0
Ezequias Mota Athayde;EzequiasMotaAt2;2022-11-21 14:27:37+00:00;Dois não acredito que o Brasil com o comunista do Tite não vai muito longe! https://t.co/RGzyGkPB34;0;0;0
M. Cruz;M_Cruz___;2022-11-21 14:27:00+00:00;@futebol_info @Cara_atapa Peo jeito, tite vai cagar e andar na copa;0;0;0
Jovem Pan Esportes;JovemPanEsporte;2022-11-21 14:26:49+00:00;"#BatePronto #CopaDoMundo | Tite é MELHOR que Dechamps?

@flaviopradojpgz - “Muito MELHOR o Tite. O Deschamps é uma ANTA. Ele é ANTIPÁTICO e ARROGANTE, os jogadores NÃO GOSTAM dele” https://t.co/qASrioGcRP";0;2;0
GABRIELA BAISSVENGER!;gbaissvenger;2022-11-21 14:26:44+00:00;Se até o gabigol levou um não do Tite” sobrou até p homi o argumento kkkkk ai cara, que doidera;0;0;0
𝒋𝒖𝒍𝒊𝒂;riosdelagrimass;2022-11-21 14:26:02+00:00;tite se vc inventar moda quinta eu juro por tudo q contrato alguém pra te dar chibatada aí;0;0;0
Rádio BandNews FM;radiobandnewsfm;2022-11-21 14:24:59+00:00;#Tite faz mistério com a escalação da estreia na #CopadoMundo https://t.co/uOE7d8KMYn;0;2;0
Dr. Fabiano Freitas - Patriota - Brasil.;Fabiano400;2022-11-21 14:24:27+00:00;@Anderso95074105 Que copa? Tite e seu apoio ao Ptralha? Bem capaz!  @Fabiano400;0;1;0
𝐶 𝑅 𝐹 ;stjoaovictor_;2022-11-21 14:24:21+00:00;@futebol_info @portalR7 Tite proibiu a sacanagem;0;0;0
João Marcos Santana;santanajoaom;2022-11-21 14:23:47+00:00;Tite fecha atividade, e Seleção Brasileira faz segundo treino no Qatar | LANCE! #lanceHEXA https://t.co/TzAwaTY8Xv;0;0;0
pabloo;pwbloo_;2022-11-21 14:23:24+00:00;@mbkppe @Flavinn_kk @dsbryne calma tite;0;0;0
Bruno Cassucci;brunocassucci;2022-11-21 14:23:16+00:00;Imprensa só pôde assistir ao aquecimento dos jogadores. Tite esconde a escalação antes da estreia contra a Sérvia #gebrasil;0;18;0
Weslei Nothingface (SCCP) 🏁;WPNothingface;2022-11-21 14:23:16+00:00;@Vessoni @sccpwc2012 E quem acredita, q é um tampão para a volta do Tite, pior ainda!;0;1;0
¢🇦ισᶜᵉᶜ 🇮🇹🇭🇳🦊;caio_cec_;2022-11-21 14:23:02+00:00;@Dennis_agro10 @LuizFel30987302 @robson_ramos @capelareal Alô @CBF_Futebol, leva essa cara pra repassar essas aulas pro tite!! O Dennis Ricardo é especialista em mercado de trabalho em alto nível e concentração pré treino/ pré jogo!!! Faça isso logo antes que o Paquetá dê outro abraço no filho e a gente perca a copa!!;0;0;0
𝖒𝖆𝖗𝖐𝖎𝖓ˢᶜᶜᵖ;___markin___;2022-11-21 14:22:55+00:00;se acham ruim a panelinha do Tite, não enxergam a do Southgate;0;0;0
-pr-;prodriguees_;2022-11-21 14:21:59+00:00;se o tite n vier dps do paulista eu sou uma janela https://t.co/xEijQwMSzj;0;0;0
@Rondinely Leal;RondinelyLeal;2022-11-21 14:21:56+00:00;@10neto Simplesmente esquentando para depois entregar ao Tite...;0;0;0
rod 🩸;pirigo085;2022-11-21 14:21:40+00:00;@Jfilipemoraes duvido nada o tite colocar o daniel alves como titular kkkkkkkkkk;0;0;0
Douglas;Douglasmattos85;2022-11-21 14:21:03+00:00;@chicogarciaa Isso me tem cara de Tite.;0;0;0
Rádio BandNews FM;radiobandnewsfm;2022-11-21 14:20:48+00:00;#Tite elogia estádio da estreia da #seleçãobrasileira https://t.co/8flnPsXoXJ;0;8;1
JR🇧🇷;JoseSil16908102;2022-11-21 14:20:22+00:00;"@Valdecirdelecl1 ZERO:
NADA DE:
Pão com mortadela;
Pão e circo;
Pão que o diabo amassou.
*Quero que o Tite,amigo do Lula,se exploda. https://t.co/h9fNskGJZ3";0;1;0
pbgollz;pablinzera7;2022-11-21 14:18:42+00:00;@77_frota Quem convoca e o Tite;0;0;0
Eduardo;LuizEduardoDado;2022-11-21 14:18:37+00:00;@fiel_zen @Corinthians Tem otario aí iludido que o Tite vai assumir pós copa, hahahaha tem que ser muito otario mesmo! Pqp;0;0;0
Rubensmar César Figueiredo Silva;RubensmarSilva;2022-11-21 14:18:21+00:00;@andreisac @Patriot76754686 Uma pena o Tite n ter estudado Inglês durante os 8 anos na seleção… Ajudaria ele demais a conseguir emprego na Europa;0;1;0
berreca;berrecatuitou;2022-11-21 14:17:16+00:00;Tite no curintia 😅🥲;0;0;0
Mário Kempes;kempao;2022-11-21 14:15:42+00:00;Tite de joelho conversa com os jogadores na borda do campo. https://t.co/1z8s3IvHUn;0;2;0
neurótico e boladão🤯;freitasmdd;2022-11-21 14:15:41+00:00;calma que é só até o paulista tropa, Tite vai voltaaar https://t.co/ibCxPVIpnl;0;0;0
pedri;Niketoww;2022-11-21 14:15:40+00:00;Eu como flamenguista, admito que vou torcer pra Argentina na copa, pelo fato do Tite ter convocado o Neymar ao invés de Gabigol. Creio que todos os flamenguistas pensam como eu, pois não da pra torcer pra uma seleção tão minúscula e fraca como essa. Vamos Argentina!;0;0;0
fernandes;gxiorgian;2022-11-21 14:15:35+00:00;o tite nunca destacou o vini jr em nada. NADA. é bizarro o destaque do real madrid ser tratado assim https://t.co/FoECsOU7Gh;0;0;0
Raphael Zarko;raphazarko;2022-11-21 14:15:18+00:00;Que papel é esse na mão de Tite, hein? Trouxe dobradinho, só abriu de costas para as câmeras. Cobrindo todo #gebrasil https://t.co/nk08UgOgs5;0;16;2
Ponto Alvinegro;PontoAlvinegro;2022-11-21 14:15:10+00:00;@duiliomalves Espero que o Tite realmente venha depois do Paulistão...;0;1;0
Do Ton ao tom.;Toonnn;2022-11-21 14:15:10+00:00;@capelareal Por mim eles ficam distraído o tempo inteiro, CBF, Tite, Neymar e Daniel Alves que se explodam.;0;0;0
GGonzaga;Guilherme_2907;2022-11-21 14:15:10+00:00;@vinicin_valente Eu e Tite temos uma surpresa para o povo brasileiro;0;0;0
André Galvão;andregalvaofer;2022-11-21 14:15:08+00:00;Vem ensaio do titular por aí? Tite liberou só o aquecimento para os jornalistas hoje @sbt_sports https://t.co/7ks6QOcMfM;0;18;4
william andrades;tigeermountain;2022-11-21 14:15:05+00:00;equivale também ao lance dos jogadores bolsonaristas. quem vai definir qual deve ser o alinhamento político dos convocados pelo tite, você? se ele convoca apenas quem é alinhado com políticas progressistas, petistas, sei la o que voce quer, no fim do dia eu ia lá na copa jogar.;0;0;0
Eliakim José;JoseEliakim;2022-11-21 14:14:59+00:00;"@joaovictorrj98 @LuisMot14110676 @conexaopolitica Fazendo rima:"" Tite é o Xandão da seleção "" . Mas Neymar é o capitão 🇧🇷✌️😎";0;2;0
.;Creytnho2;2022-11-21 14:14:53+00:00;@ICosvosk @DarliHope77 @leo_smorais @FlaDaNacao_ tem a melhor seleção da América disparado e os confrontos contra times minimamente ok tomou sufoco o Tite é ruim treinador medíocre e retranqueiro;0;0;0
neysexual assumido ✋🏿😝🤚🏿;lucazian_;2022-11-21 14:14:46+00:00;hoje eu vi um flamenguista dizendo que o Tite é burro em levar o martinelli e não o gabi(sem gol) kkkkkkkkkkkkkkk;0;0;0
camilinha;camilaafaria_;2022-11-21 14:14:26+00:00;tite eu te imploro, fala logo a escalação pro jogo de quinta-feira 🙏🏻🙏🏻🙏🏻;0;1;0
only me 🇾🇪🇧🇷 VEM HEXA;myselfsssss;2022-11-21 14:13:37+00:00;@mountrout @vcswomancabeyo @siteptbr Kkkk porque o tite não convocou o gabigol você vai torcer pra racistas? Kkkk que micosa;1;72;1
Gustavo Ferroni;gustavoferroni;2022-11-21 14:13:17+00:00;"Não sei pq as pessoas compram as besteiras que o Tite fala. Ele diz o óbvio. Essa coisa do REC05 o Felipão já pedia em 2002. Quem lembra do primeiro gol da final? 

https://t.co/TrSIgFZhog

#CopaDoMundo2022";0;0;0
Galera.bet;galerabet;2022-11-21 14:12:59+00:00;"Papo de Brasil agora
Tite libera apenas 20 minutos do treino para os jornalistas acompanharem. Provavelmente ele irá divulgar os titulares ainda hoje.

🗞️ @sportv https://t.co/HRln3PgOlE";0;2;1
Diogo Dantas;diogodantas;2022-11-21 14:12:28+00:00;Tite vai mandar a campo daqui a pouco um ensaio do time titular da estreia. Treino começou e será fechado em mais alguns minutos para a movimentação tática #OGlobonaCopa https://t.co/cNjMBnKxcA;0;9;2
🇧🇷❌ // 🇦🇷❤️;mountrout;2022-11-21 14:11:32+00:00;@vcswomancabeyo @siteptbr Eu como flamenguista, admito que vou torcer pra Argentina na copa, pelo fato do Tite ter convocado o Neymar ao invés de Gabigol. Creio que todos os flamenguistas pensam como eu, pois não da pra torcer pra uma seleção tão minúscula e fraca como essa. Vamos Argentina!;39;33;0
ju 🇧🇷;minervahghwood;2022-11-21 14:11:32+00:00;amgs vamos rezar pro tite nao colocar o daniel alves de titular 🙏🙏🙏;0;0;0
Maurishow 🇺🇦;mauriciogvufc;2022-11-21 14:11:26+00:00;@NewsAlmirantee Considerando as características que a 777 quer: Thiago Larghi, Maurício Barbieri, Tite e Diniz;0;1;0
Toninho Moré;toninhomore;2022-11-21 14:11:08+00:00;Tite vê diferenças em relação ao gramado da estreia e pede mudança no CT da seleção https://t.co/YXPx0v2f4v;0;0;0
toninhomore;toninhomore1;2022-11-21 14:11:07+00:00;Tite vê diferenças em relação ao gramado da estreia e pede mudança no CT da seleção https://t.co/0jEQP31JrP;0;0;0
Fernando Oliveira;Fernand0liver64;2022-11-21 14:11:05+00:00;@renatobarrosbr Brasileiro patriota não tá nem aí para copa! Tite e comunista!!!;0;0;0
Pai do Jordan 👑👶🏾💙;YgorCristian2;2022-11-21 14:10:40+00:00;Se o tite bancar vinijr pra começar com Fred, eu nem perco meu tempo vendo jogo da seleção pprt!;0;6;9
a nny 🇧🇷;annyjkk;2022-11-21 14:10:19+00:00;"[21/11/2022 11:07:37] Letícia: Vai trabalhar na copa?
[21/11/2022 11:08:21] anny 🤩: Vou, pq o tite esqueceu de me convocar";0;1;0
João;jotapefaria;2022-11-21 14:09:51+00:00;@leonardofrs3 @LibertadoresBR @Corinthians Os caras tão defendendo a diretoria dizendo que essa economia é pra comprar o Yuri e trazer o Tite no meio do ano. Quero ver em julho (se vão ao menos comprar o YA)! 😂;0;0;0
ovini;R13Vinicius;2022-11-21 14:09:33+00:00;@BielzinMarotto certeza q o técnico da inglaterra pega consultoria com o tite! escala o maguire e deixa o arnold no banco;0;0;0
bb;btrzzsl;2022-11-21 14:09:27+00:00;o Tite tá deixando dúvida se vai jogar com Vini Jr ou Paquetá e simplesmente não faz o menor sentido Vini Jr ficar de fora do time titular dessa seleção;0;1;0
.castro;ynkcastro;2022-11-21 14:09:20+00:00;tem alguma pequena chance do tite nao começar com o paqueta e entrar com o vini e o fred ?;0;0;0
P H;pheenrique10;2022-11-21 14:08:59+00:00;@camisa21 @fredcaldeira E se depender do tite nem vai jogar,’ou vai correr atras de lateral. 😂;0;0;0
Penta 🇧🇷;Selecaoinfo;2022-11-21 14:08:52+00:00;"🔔 Treino da Seleção com só 20min de transmissão 

Tite já tem os 11 titulares para quinta-feira contra a Sérvia, em breve saberemos. #BRA https://t.co/Pahc15b8YW";2;321;17
Alexsander Silva 🇧🇷🇵🇹;Alexsandercrvg;2022-11-21 14:08:42+00:00;@Lfcdadepressao E o Tite não convocou o homem pqp;0;27;0
Ricardo Magatti;RMagatti;2022-11-21 14:08:39+00:00;Depois do alongamento e instruções de Tite, jogadores enfim batem bola no gramado. https://t.co/tBBYxnZ0Ct;0;0;0
Midnight Phantom;Juh__Rs;2022-11-21 14:08:22+00:00;"Achei lindo o vídeo do Caxias com o Tite, maa rachei qdo o Huck disse que tava dando uma camisa do Caxias pro Tite levar pra dar boa sorte.
Tite tá levando a camisa do amarelão do Brasil, que zicada monstra seu Luciano Huck.";0;1;0
Luiz Felipe Castro;castro_luizf;2022-11-21 14:08:21+00:00;Tite bate um longo papo com os atletas depois do aquecimento. Treinador não deu pistas sobre a escalação do Brasil diante da Sérvia. Depois do treino, que será fechado para a imprensa, Richarlison e Raphinha concederão entrevista. https://t.co/RPhqfTghDs;0;12;2
Magno 🇧🇷;_magnosou;2022-11-21 14:08:02+00:00;O Tite ainda tá na dúvida de Vinicius Junior é titular? Que piada;0;0;0
Mateus;mlquintanilhaa;2022-11-21 14:08:02+00:00;@JuniorPontesRJ @NewsAlmirantee Tite quando sair da seleção deve ir pra Europa;0;0;0
Adriana Caldeira;amc_caldeira_;2022-11-21 14:07:56+00:00;@choquei Brincar com o Tite pode né?;0;0;0
𝑱𝑼𝑵𝑰𝑵 🇧🇷;_hjunin;2022-11-21 14:07:47+00:00;TITE NO CORINTHIANS😍😍;0;1;0
Vitinho;Vitor_Fanine;2022-11-21 14:07:13+00:00;"Opções do tite:
Ir com o Vini Jr. Ou ir com Fred...
Po td respeito ao Fred mas deixar o vini de banco ntc";0;0;0
Gino #Hexa🇧🇷;Djino32;2022-11-21 14:07:07+00:00;@KILUASFC1912 @Santosmemes1912 o Tite não é louco;0;0;0
DGᶜʳᶠ;Dgtxe2;2022-11-21 14:07:07+00:00;Tite vai colocar o Vinícius júnior na fogueira para ser a salvação, qnd estiver tudo dando errado e fará o mesmo com o Pedro;0;0;0
𝐰𝐥𝐳𝐢𝐧 ⬪🇧🇷⬪;Alvees_33;2022-11-21 14:07:01+00:00;@futebol_info @geglobo P quem ta julgando o cr, pelo q eu vi numa outra matéria sobre isso, o treino já tinha acabado e ele estava indo p vestiário, n afetaria em nada ele ir ou n falar c o filho mn, se tivesse algum problema, obv q o tite ou alg da comissão falaria c ele né crl;1;0;1
#EuEscolhiEsperar;MaxadoNovamente;2022-11-21 14:07:00+00:00;@Marquinhos801 @TiquinhoQA Meio time diferente da estreia pra começo de conversa .. e convenhamos  Brasil de tite brinca com essa seleção da Inglaterra;0;0;0
vi uzumaki ‎⎊ indigo | comentarista da copa;vibtsg;2022-11-21 14:06:58+00:00;palhaçada tite, é pra ir de VINICIUS JR!;0;0;0
Luigi Gian 🏆🏆🏆;LuigiGian3;2022-11-21 14:06:53+00:00;Se o Tite colocar o Vini Jr no banco na estréia da seleção vai ser um crime em 316 países.;1;2;0
Samarony Lima;samaronylima;2022-11-21 14:06:49+00:00;@isarmcf Melhor em manter o tabu do Tite.;0;0;0
anaᶜᵃᵐ🇧🇷;_analuizapio;2022-11-21 14:06:25+00:00;oq eu tô ansiosa pra ver a escalação do tite é brincadeira;0;26;6
Dudu 🇧🇷;dudutosatti;2022-11-21 14:06:22+00:00;se o Tite não colocar o Vini Jr. de titular na quinta, esse país vai entrar em colapso #FIFAWorldCup;0;0;0
Felipe ☩;eccardr;2022-11-21 14:06:21+00:00;@Lfcdadepressao Infelizmente o nobel da paz Roberto Firmino não vai poder voltar a esse estádio por culpa do Tite;0;5;0
